usage_id,user_id,activity_month,login_count,dashboards_viewed,reports_generated,api_calls,session_minutes
7508,256,2026-09-01,11,36,0,263,484
7509,256,2026-10-01,22,72,6,784,710
7510,256,2026-11-01,26,22,24,506,623
7511,256,2026-12-01,28,56,13,245,462
7512,257,2024-07-01,21,42,16,95,709
7513,257,2024-08-01,24,71,15,454,854
7514,257,2024-09-01,29,39,8,624,590
7515,257,2024-10-01,7,40,12,539,466
7516,257,2024-11-01,23,12,9,954,273
7517,257,2024-12-01,14,79,6,812,592
7518,257,2025-01-01,21,43,7,94,839
7519,257,2025-02-01,12,43,25,447,423
7520,257,2025-03-01,11,19,6,629,295
7521,257,2025-04-01,2,20,20,387,821
7522,257,2025-05-01,27,75,24,11,877
7523,257,2025-06-01,19,73,25,384,284
7524,257,2025-07-01,26,76,12,399,438
7525,257,2025-08-01,23,67,2,981,134
7526,257,2025-09-01,23,69,5,859,152
7527,257,2025-10-01,20,19,7,680,800
7528,257,2025-11-01,22,18,8,392,583
7529,257,2025-12-01,17,18,5,924,63
7530,257,2026-01-01,9,60,6,235,507
7531,257,2026-02-01,24,72,24,276,64
7532,257,2026-03-01,14,9,6,527,433
7533,257,2026-04-01,17,39,22,904,543
7534,257,2026-05-01,12,64,16,250,62
7535,257,2026-06-01,10,43,10,598,404
7536,257,2026-07-01,23,42,21,794,470
7537,257,2026-08-01,23,52,20,839,692
7538,257,2026-09-01,27,48,25,471,524
7539,257,2026-10-01,14,72,21,2,65
7540,257,2026-11-01,30,46,10,68,880
7541,257,2026-12-01,25,17,12,652,776
7542,258,2024-04-01,17,55,8,654,271
7543,258,2024-05-01,21,34,6,991,434
7544,258,2024-06-01,9,22,14,37,386
7545,258,2024-07-01,15,14,8,985,454
7546,258,2024-08-01,13,25,8,818,269
7547,258,2024-09-01,7,6,1,298,164
7548,258,2024-10-01,4,66,13,453,266
7549,258,2024-11-01,16,13,11,140,61
7550,258,2024-12-01,9,42,2,646,598
7551,258,2025-01-01,4,74,16,355,696
7552,258,2025-02-01,23,3,25,348,428
7553,258,2025-03-01,13,13,7,229,334
7554,258,2025-04-01,30,71,10,50,566
7555,258,2025-05-01,4,34,6,934,200
7556,258,2025-06-01,28,24,22,576,522
7557,258,2025-07-01,29,61,13,420,737
7558,258,2025-08-01,8,24,15,687,615
7559,258,2025-09-01,24,7,24,285,141
7560,258,2025-10-01,8,27,17,98,11
7561,258,2025-11-01,14,6,23,819,527
7562,258,2025-12-01,21,10,23,843,512
7563,258,2026-01-01,3,5,11,154,139
7564,258,2026-02-01,21,11,16,273,367
7565,258,2026-03-01,16,38,18,851,795
7566,258,2026-04-01,15,47,19,612,31
7567,258,2026-05-01,12,17,15,19,730
7568,258,2026-06-01,7,45,19,635,449
7569,258,2026-07-01,5,15,25,296,230
7570,258,2026-08-01,12,65,6,45,329
7571,258,2026-09-01,29,1,20,495,500
7572,258,2026-10-01,25,47,3,226,51
7573,258,2026-11-01,15,10,0,609,779
7574,258,2026-12-01,6,18,3,411,572
7575,259,2024-12-01,20,59,9,347,832
7576,259,2025-01-01,8,59,3,289,467
7577,259,2025-02-01,9,20,1,290,261
7578,259,2025-03-01,4,79,4,454,298
7579,259,2025-04-01,9,12,5,423,445
7580,259,2025-05-01,15,45,12,876,54
7581,259,2025-06-01,7,29,6,411,98
7582,259,2025-07-01,30,53,11,347,532
7583,259,2025-08-01,2,54,24,149,266
7584,259,2025-09-01,16,42,10,346,163
7585,259,2025-10-01,15,59,4,915,65
7586,259,2025-11-01,23,31,12,644,494
7587,259,2025-12-01,25,8,4,465,751
7588,259,2026-01-01,12,15,0,7,374
7589,259,2026-02-01,30,56,17,499,52
7590,259,2026-03-01,15,75,0,326,483
7591,259,2026-04-01,4,10,5,85,724
7592,259,2026-05-01,18,12,12,464,900
7593,259,2026-06-01,24,77,6,829,194
7594,259,2026-07-01,9,47,25,814,202
7595,259,2026-08-01,20,30,24,712,246
7596,259,2026-09-01,2,48,8,542,298
7597,259,2026-10-01,25,75,22,327,93
7598,259,2026-11-01,29,54,10,484,847
7599,259,2026-12-01,3,57,18,303,202
7600,260,2024-02-01,6,14,22,540,242
7601,260,2024-03-01,3,19,8,180,415
7602,260,2024-04-01,23,34,13,767,551
7603,260,2024-05-01,27,43,20,951,710
7604,260,2024-06-01,12,15,18,25,156
7605,260,2024-07-01,25,5,9,70,886
7606,260,2024-08-01,26,9,10,727,322
7607,260,2024-09-01,19,65,1,797,333
7608,260,2024-10-01,5,7,19,226,204
7609,260,2024-11-01,11,51,24,373,750
7610,260,2024-12-01,9,29,13,207,792
7611,260,2025-01-01,9,1,10,493,735
7612,260,2025-02-01,26,48,22,309,208
7613,260,2025-03-01,16,7,0,591,849
7614,260,2025-04-01,19,37,3,415,799
7615,260,2025-05-01,10,30,14,951,469
7616,260,2025-06-01,3,19,3,805,483
7617,260,2025-07-01,2,35,14,62,123
7618,260,2025-08-01,28,24,10,720,726
7619,260,2025-09-01,29,80,5,565,706
7620,260,2025-10-01,28,29,6,942,652
7621,260,2025-11-01,28,73,23,481,104
7622,260,2025-12-01,16,70,11,389,551
7623,260,2026-01-01,5,59,12,619,465
7624,260,2026-02-01,13,5,11,618,106
7625,260,2026-03-01,17,31,22,792,586
7626,260,2026-04-01,9,4,24,718,80
7627,260,2026-05-01,3,45,23,371,855
7628,260,2026-06-01,20,11,24,387,631
7629,260,2026-07-01,26,71,6,253,744
7630,260,2026-08-01,22,10,15,602,226
7631,260,2026-09-01,30,49,9,659,521
7632,260,2026-10-01,2,67,19,730,846
7633,260,2026-11-01,10,39,1,394,368
7634,260,2026-12-01,24,38,11,847,162
7635,261,2024-12-01,25,43,18,207,871
7636,261,2025-01-01,13,60,0,679,519
7637,261,2025-02-01,29,49,11,6,600
7638,261,2025-03-01,10,51,5,890,22
7639,261,2025-04-01,17,69,20,328,445
7640,261,2025-05-01,6,24,14,113,604
7641,261,2025-06-01,23,21,13,26,788
7642,261,2025-07-01,6,50,25,757,848
7643,261,2025-08-01,4,16,17,446,534
7644,261,2025-09-01,29,3,23,120,37
7645,261,2025-10-01,21,29,13,858,13
7646,261,2025-11-01,20,9,18,285,874
7647,261,2025-12-01,20,1,17,68,679
7648,261,2026-01-01,16,7,1,893,211
7649,261,2026-02-01,6,64,22,415,692
7650,261,2026-03-01,7,68,0,352,874
7651,261,2026-04-01,27,68,14,476,853
7652,261,2026-05-01,17,64,25,50,96
7653,261,2026-06-01,10,76,14,137,724
7654,261,2026-07-01,14,65,4,902,112
7655,261,2026-08-01,5,73,10,437,673
7656,261,2026-09-01,22,77,12,313,454
7657,261,2026-10-01,2,63,14,207,660
7658,261,2026-11-01,12,77,11,399,722
7659,261,2026-12-01,27,73,21,114,617
7660,262,2024-12-01,28,22,4,37,372
7661,262,2025-01-01,29,16,6,377,420
7662,262,2025-02-01,9,73,23,678,480
7663,262,2025-03-01,27,37,23,543,811
7664,262,2025-04-01,23,79,5,360,55
7665,262,2025-05-01,3,64,11,108,444
7666,262,2025-06-01,16,35,25,739,547
7667,262,2025-07-01,15,61,6,371,564
7668,262,2025-08-01,5,71,4,748,125
7669,262,2025-09-01,17,64,8,521,470
7670,262,2025-10-01,11,64,14,621,254
7671,262,2025-11-01,13,79,19,682,704
7672,262,2025-12-01,12,71,9,221,559
7673,262,2026-01-01,9,48,12,618,602
7674,262,2026-02-01,20,61,24,127,191
7675,262,2026-03-01,13,19,24,36,872
7676,262,2026-04-01,4,79,6,63,723
7677,262,2026-05-01,14,33,13,655,601
7678,262,2026-06-01,5,20,12,829,512
7679,262,2026-07-01,5,74,2,582,440
7680,262,2026-08-01,20,74,6,215,388
7681,262,2026-09-01,9,5,6,642,88
7682,262,2026-10-01,9,72,15,570,231
7683,262,2026-11-01,3,42,20,402,553
7684,262,2026-12-01,6,66,25,755,751
7685,263,2024-11-01,27,62,11,237,251
7686,263,2024-12-01,12,43,5,433,716
7687,263,2025-01-01,7,7,4,612,701
7688,263,2025-02-01,10,71,15,259,501
7689,263,2025-03-01,18,16,3,190,581
7690,263,2025-04-01,7,52,18,875,690
7691,263,2025-05-01,20,26,9,763,387
7692,263,2025-06-01,5,58,7,584,179
7693,263,2025-07-01,27,17,4,592,236
7694,263,2025-08-01,4,57,20,471,532
7695,263,2025-09-01,15,43,0,812,260
7696,263,2025-10-01,20,36,21,738,840
7697,263,2025-11-01,29,57,11,856,786
7698,263,2025-12-01,22,8,10,333,503
7699,263,2026-01-01,24,64,23,494,809
7700,263,2026-02-01,29,73,2,469,317
7701,263,2026-03-01,8,10,4,685,318
7702,263,2026-04-01,8,39,20,326,221
7703,263,2026-05-01,13,32,16,947,722
7704,263,2026-06-01,4,9,22,338,516
7705,263,2026-07-01,13,5,18,144,480
7706,263,2026-08-01,7,7,19,278,537
7707,263,2026-09-01,3,25,12,605,728
7708,263,2026-10-01,29,48,14,659,370
7709,263,2026-11-01,15,24,19,262,211
7710,263,2026-12-01,8,74,3,416,558
7711,264,2024-10-01,14,59,0,825,543
7712,264,2024-11-01,19,41,10,16,419
7713,264,2024-12-01,20,35,7,792,603
7714,264,2025-01-01,22,35,8,821,118
7715,264,2025-02-01,3,9,0,307,159
7716,264,2025-03-01,29,63,24,766,617
7717,264,2025-04-01,17,34,19,197,367
7718,264,2025-05-01,10,75,4,117,11
7719,264,2025-06-01,5,68,25,72,527
7720,264,2025-07-01,19,79,13,625,647
7721,264,2025-08-01,22,15,6,982,169
7722,264,2025-09-01,26,76,7,378,469
7723,264,2025-10-01,12,27,16,314,825
7724,264,2025-11-01,18,10,3,91,342
7725,264,2025-12-01,24,64,1,875,203
7726,264,2026-01-01,11,59,11,405,64
7727,264,2026-02-01,22,12,13,293,871
7728,264,2026-03-01,30,21,12,191,319
7729,264,2026-04-01,28,43,10,290,436
7730,264,2026-05-01,7,1,5,984,136
7731,264,2026-06-01,28,30,10,726,266
7732,264,2026-07-01,27,50,19,726,722
7733,264,2026-08-01,7,19,21,255,593
7734,264,2026-09-01,11,1,15,856,890
7735,264,2026-10-01,4,57,7,682,312
7736,264,2026-11-01,9,36,12,392,73
7737,264,2026-12-01,27,80,10,853,275
7738,265,2024-07-01,17,7,23,677,61
7739,265,2024-08-01,15,7,25,810,265
7740,265,2024-09-01,20,68,2,52,462
7741,265,2024-10-01,20,46,3,400,204
7742,265,2024-11-01,12,18,2,265,657
7743,265,2024-12-01,26,11,23,181,10
7744,265,2025-01-01,7,22,9,648,119
7745,265,2025-02-01,17,44,12,68,402
7746,265,2025-03-01,18,6,19,345,456
7747,265,2025-04-01,10,11,16,749,353
7748,265,2025-05-01,10,16,6,223,700
7749,265,2025-06-01,8,56,12,368,758
7750,265,2025-07-01,27,2,4,530,358
7751,265,2025-08-01,21,9,10,926,451
7752,265,2025-09-01,24,41,17,119,459
7753,265,2025-10-01,22,79,3,682,392
7754,265,2025-11-01,25,61,17,174,589
7755,265,2025-12-01,3,43,5,755,832
7756,265,2026-01-01,11,76,5,174,97
7757,265,2026-02-01,28,75,3,658,712
7758,265,2026-03-01,5,37,5,584,606
7759,265,2026-04-01,21,35,16,115,307
7760,265,2026-05-01,5,37,0,769,96
7761,265,2026-06-01,8,66,11,710,730
7762,265,2026-07-01,14,74,18,194,604
7763,265,2026-08-01,5,37,5,422,339
7764,265,2026-09-01,6,1,3,848,176
7765,265,2026-10-01,28,4,3,461,319
7766,265,2026-11-01,30,6,4,52,644
7767,265,2026-12-01,30,65,20,309,728
7768,266,2025-01-01,11,56,19,515,535
7769,266,2025-02-01,18,51,12,372,649
7770,266,2025-03-01,11,70,2,707,565
7771,266,2025-04-01,6,60,5,962,828
7772,266,2025-05-01,21,16,7,677,404
7773,266,2025-06-01,16,42,19,974,114
7774,266,2025-07-01,15,40,8,710,664
7775,266,2025-08-01,20,16,10,195,824
7776,266,2025-09-01,6,15,17,670,36
7777,266,2025-10-01,30,13,3,195,73
7778,266,2025-11-01,18,41,4,222,114
7779,266,2025-12-01,13,52,17,785,184
7780,266,2026-01-01,30,31,9,187,566
7781,266,2026-02-01,10,2,23,128,161
7782,266,2026-03-01,30,33,12,178,412
7783,266,2026-04-01,17,11,20,248,809
7784,266,2026-05-01,7,2,4,320,262
7785,266,2026-06-01,28,33,5,247,559
7786,266,2026-07-01,15,57,25,40,843
7787,266,2026-08-01,16,61,12,30,328
7788,266,2026-09-01,26,18,19,940,759
7789,266,2026-10-01,8,76,24,548,515
7790,266,2026-11-01,22,55,22,404,491
7791,266,2026-12-01,11,7,17,717,895
7792,267,2024-08-01,17,63,4,76,50
7793,267,2024-09-01,16,44,5,812,309
7794,267,2024-10-01,28,7,0,246,862
7795,267,2024-11-01,8,5,25,379,884
7796,267,2024-12-01,4,3,22,689,843
7797,267,2025-01-01,27,77,22,883,514
7798,267,2025-02-01,6,37,25,473,833
7799,267,2025-03-01,6,45,8,187,452
7800,267,2025-04-01,13,38,2,447,772
7801,267,2025-05-01,27,69,18,687,222
7802,267,2025-06-01,20,23,15,864,454
7803,267,2025-07-01,26,30,18,564,336
7804,267,2025-08-01,24,24,7,568,683
7805,267,2025-09-01,5,71,5,814,533
7806,267,2025-10-01,20,25,12,663,206
7807,267,2025-11-01,23,22,24,854,480
7808,267,2025-12-01,19,55,16,21,499
7809,267,2026-01-01,30,6,8,184,676
7810,267,2026-02-01,30,30,11,925,477
7811,267,2026-03-01,26,30,2,533,638
7812,267,2026-04-01,21,48,18,240,82
7813,267,2026-05-01,28,11,23,436,708
7814,267,2026-06-01,20,76,5,690,92
7815,267,2026-07-01,22,25,10,255,329
7816,267,2026-08-01,24,60,23,58,364
7817,267,2026-09-01,2,61,20,3,517
7818,267,2026-10-01,17,48,0,740,581
7819,267,2026-11-01,19,39,18,289,684
7820,267,2026-12-01,20,79,19,811,419
7821,268,2024-10-01,8,45,14,386,526
7822,268,2024-11-01,15,54,4,787,82
7823,268,2024-12-01,9,70,0,831,343
7824,268,2025-01-01,20,46,2,625,809
7825,268,2025-02-01,28,33,17,286,767
7826,268,2025-03-01,13,36,23,175,176
7827,268,2025-04-01,30,48,18,340,354
7828,268,2025-05-01,5,26,6,724,45
7829,268,2025-06-01,25,42,19,68,369
7830,268,2025-07-01,11,13,18,423,223
7831,268,2025-08-01,23,46,3,942,775
7832,268,2025-09-01,24,13,0,610,430
7833,268,2025-10-01,17,40,10,109,698
7834,268,2025-11-01,9,55,7,411,784
7835,268,2025-12-01,13,78,0,965,883
7836,268,2026-01-01,12,4,8,66,513
7837,268,2026-02-01,9,64,4,144,252
7838,268,2026-03-01,10,18,13,886,728
7839,268,2026-04-01,17,65,25,829,487
7840,268,2026-05-01,29,6,22,203,855
7841,268,2026-06-01,23,23,6,648,855
7842,268,2026-07-01,19,15,4,528,92
7843,268,2026-08-01,16,9,25,894,548
7844,268,2026-09-01,28,80,20,742,593
7845,268,2026-10-01,26,30,11,967,891
7846,268,2026-11-01,11,57,23,698,882
7847,268,2026-12-01,25,41,4,977,850
7848,269,2024-04-01,5,10,5,451,777
7849,269,2024-05-01,12,75,13,250,785
7850,269,2024-06-01,29,64,6,72,99
7851,269,2024-07-01,11,78,6,244,117
7852,269,2024-08-01,30,3,17,515,422
7853,269,2024-09-01,7,31,1,836,452
7854,269,2024-10-01,25,43,25,994,605
7855,269,2024-11-01,30,34,21,850,36
7856,269,2024-12-01,2,31,17,97,531
7857,269,2025-01-01,27,3,7,721,437
7858,269,2025-02-01,11,71,11,732,104
7859,269,2025-03-01,23,5,1,132,79
7860,269,2025-04-01,18,20,9,77,733
7861,269,2025-05-01,10,4,17,89,468
7862,269,2025-06-01,3,18,16,268,442
7863,269,2025-07-01,4,55,20,563,491
7864,269,2025-08-01,19,58,20,811,657
7865,269,2025-09-01,8,24,24,65,298
7866,269,2025-10-01,20,78,18,489,892
7867,269,2025-11-01,29,2,6,680,141
7868,269,2025-12-01,2,36,6,659,328
7869,269,2026-01-01,23,64,8,218,751
7870,269,2026-02-01,8,40,9,132,116
7871,269,2026-03-01,3,53,11,67,56
7872,269,2026-04-01,27,3,9,863,414
7873,269,2026-05-01,2,9,0,644,309
7874,269,2026-06-01,5,26,3,240,354
7875,269,2026-07-01,13,43,23,466,594
7876,269,2026-08-01,11,18,1,738,493
7877,269,2026-09-01,26,19,21,697,140
7878,269,2026-10-01,23,30,19,983,375
7879,269,2026-11-01,15,60,4,672,97
7880,269,2026-12-01,17,49,25,799,88
7881,270,2024-04-01,24,67,25,782,624
7882,270,2024-05-01,30,72,18,567,518
7883,270,2024-06-01,24,71,14,502,443
7884,270,2024-07-01,17,57,11,885,75
7885,270,2024-08-01,8,65,15,475,682
7886,270,2024-09-01,4,17,25,218,631
7887,270,2024-10-01,19,11,17,994,597
7888,270,2024-11-01,9,79,14,658,661
7889,270,2024-12-01,27,21,1,284,528
7890,270,2025-01-01,17,29,1,281,379
7891,270,2025-02-01,5,76,8,326,359
7892,270,2025-03-01,25,65,13,951,532
7893,270,2025-04-01,27,11,20,754,819
7894,270,2025-05-01,16,29,8,116,561
7895,270,2025-06-01,19,4,15,984,602
7896,270,2025-07-01,23,52,24,319,755
7897,270,2025-08-01,23,6,7,641,658
7898,270,2025-09-01,27,14,11,897,506
7899,270,2025-10-01,27,41,16,339,644
7900,270,2025-11-01,8,73,3,785,562
7901,270,2025-12-01,22,42,7,677,410
7902,270,2026-01-01,25,18,1,370,295
7903,270,2026-02-01,28,40,19,195,795
7904,270,2026-03-01,9,75,5,458,93
7905,270,2026-04-01,23,73,10,257,41
7906,270,2026-05-01,15,30,16,321,877
7907,270,2026-06-01,15,59,0,143,65
7908,270,2026-07-01,25,60,20,76,796
7909,270,2026-08-01,13,26,14,572,682
7910,270,2026-09-01,10,24,1,703,364
7911,270,2026-10-01,13,45,23,344,783
7912,270,2026-11-01,9,41,8,289,787
7913,270,2026-12-01,29,5,14,777,538
7914,271,2024-04-01,24,76,21,423,476
7915,271,2024-05-01,16,65,16,550,831
7916,271,2024-06-01,20,22,20,732,757
7917,271,2024-07-01,6,14,24,947,42
7918,271,2024-08-01,25,5,14,798,153
7919,271,2024-09-01,23,2,8,22,797
7920,271,2024-10-01,26,80,9,506,788
7921,271,2024-11-01,4,16,25,177,312
7922,271,2024-12-01,14,14,22,454,385
7923,271,2025-01-01,23,63,17,709,25
7924,271,2025-02-01,30,36,3,965,33
7925,271,2025-03-01,24,40,17,437,428
7926,271,2025-04-01,17,11,16,428,273
7927,271,2025-05-01,10,20,13,129,798
7928,271,2025-06-01,11,39,15,60,722
7929,271,2025-07-01,10,73,17,424,491
7930,271,2025-08-01,4,15,25,16,130
7931,271,2025-09-01,18,60,14,797,24
7932,271,2025-10-01,9,32,5,334,484
7933,271,2025-11-01,26,7,22,292,685
7934,271,2025-12-01,11,29,25,772,39
7935,271,2026-01-01,16,32,4,315,870
7936,271,2026-02-01,14,55,24,542,589
7937,271,2026-03-01,21,62,21,913,272
7938,271,2026-04-01,21,8,24,218,664
7939,271,2026-05-01,26,8,8,817,243
7940,271,2026-06-01,18,13,25,475,462
7941,271,2026-07-01,21,77,23,512,614
7942,271,2026-08-01,20,19,8,413,871
7943,271,2026-09-01,20,21,9,478,32
7944,271,2026-10-01,11,68,3,107,706
7945,271,2026-11-01,8,8,2,523,446
7946,271,2026-12-01,26,37,7,139,263
7947,272,2024-09-01,4,34,11,705,398
7948,272,2024-10-01,28,48,3,522,816
7949,272,2024-11-01,5,22,14,376,618
7950,272,2024-12-01,4,61,1,22,261
7951,272,2025-01-01,10,31,24,471,287
7952,272,2025-02-01,8,20,11,909,400
7953,272,2025-03-01,27,61,9,29,842
7954,272,2025-04-01,27,43,6,389,151
7955,272,2025-05-01,12,12,20,687,168
7956,272,2025-06-01,8,16,2,841,354
7957,272,2025-07-01,10,14,20,68,126
7958,272,2025-08-01,20,4,20,140,38
7959,272,2025-09-01,14,2,15,104,263
7960,272,2025-10-01,25,52,20,597,218
7961,272,2025-11-01,3,5,11,892,141
7962,272,2025-12-01,7,10,21,316,281
7963,272,2026-01-01,7,55,25,949,458
7964,272,2026-02-01,22,32,23,772,384
7965,272,2026-03-01,28,26,17,271,695
7966,272,2026-04-01,6,41,24,434,132
7967,272,2026-05-01,5,53,3,986,711
7968,272,2026-06-01,12,80,18,732,635
7969,272,2026-07-01,11,35,23,145,433
7970,272,2026-08-01,27,11,17,281,881
7971,272,2026-09-01,28,43,10,214,459
7972,272,2026-10-01,26,41,17,994,167
7973,272,2026-11-01,14,68,4,737,666
7974,272,2026-12-01,21,48,1,546,119
7975,273,2024-07-01,10,79,18,836,882
7976,273,2024-08-01,23,40,1,187,828
7977,273,2024-09-01,8,18,6,355,578
7978,273,2024-10-01,13,76,7,845,366
7979,273,2024-11-01,18,8,22,211,695
7980,273,2024-12-01,25,43,20,175,530
7981,273,2025-01-01,18,4,10,28,835
7982,273,2025-02-01,17,41,1,893,519
7983,273,2025-03-01,24,66,2,599,712
7984,273,2025-04-01,30,58,25,216,379
7985,273,2025-05-01,10,38,4,366,195
7986,273,2025-06-01,10,61,15,500,504
7987,273,2025-07-01,10,37,24,931,290
7988,273,2025-08-01,20,50,8,813,611
7989,273,2025-09-01,9,5,9,437,299
7990,273,2025-10-01,27,7,1,445,18
7991,273,2025-11-01,14,73,17,894,533
7992,273,2025-12-01,6,50,9,559,454
7993,273,2026-01-01,6,59,11,825,383
7994,273,2026-02-01,27,27,15,473,617
7995,273,2026-03-01,9,72,11,924,677
7996,273,2026-04-01,29,38,20,823,398
7997,273,2026-05-01,2,75,3,143,134
7998,273,2026-06-01,2,33,0,479,170
7999,273,2026-07-01,29,47,8,829,372
8000,273,2026-08-01,25,26,19,445,54
8001,273,2026-09-01,4,56,1,587,863
8002,273,2026-10-01,21,29,4,862,657
8003,273,2026-11-01,25,33,14,31,460
8004,273,2026-12-01,20,19,12,975,149
8005,274,2024-02-01,13,14,22,488,313
8006,274,2024-03-01,8,16,21,403,802
8007,274,2024-04-01,3,28,4,380,70
8008,274,2024-05-01,22,30,23,696,719
8009,274,2024-06-01,26,75,9,252,700
8010,274,2024-07-01,22,77,16,956,553
8011,274,2024-08-01,10,35,4,470,580
8012,274,2024-09-01,20,46,4,702,258
8013,274,2024-10-01,15,12,25,871,521
8014,274,2024-11-01,20,34,18,424,753
8015,274,2024-12-01,10,44,25,313,629
8016,274,2025-01-01,24,46,22,638,372
8017,274,2025-02-01,28,59,23,519,128
8018,274,2025-03-01,7,58,23,197,753
8019,274,2025-04-01,5,64,22,895,304
8020,274,2025-05-01,23,19,14,746,119
8021,274,2025-06-01,18,30,4,870,158
8022,274,2025-07-01,23,36,0,165,228
8023,274,2025-08-01,21,27,12,883,691
8024,274,2025-09-01,6,61,12,104,482
8025,274,2025-10-01,15,35,22,31,794
8026,274,2025-11-01,23,36,1,284,755
8027,274,2025-12-01,14,44,21,375,111
8028,274,2026-01-01,4,21,17,386,246
8029,274,2026-02-01,18,11,3,987,26
8030,274,2026-03-01,13,1,4,724,900
8031,274,2026-04-01,27,17,17,735,627
8032,274,2026-05-01,7,5,15,793,675
8033,274,2026-06-01,11,44,18,365,183
8034,274,2026-07-01,27,68,22,970,148
8035,274,2026-08-01,16,54,15,493,823
8036,274,2026-09-01,10,24,6,639,225
8037,274,2026-10-01,12,34,6,932,780
8038,274,2026-11-01,9,59,6,748,816
8039,274,2026-12-01,6,57,16,986,231
8040,275,2024-06-01,21,54,24,764,602
8041,275,2024-07-01,7,11,11,122,52
8042,275,2024-08-01,2,18,12,1,511
8043,275,2024-09-01,16,22,2,263,208
8044,275,2024-10-01,30,33,22,534,404
8045,275,2024-11-01,30,73,21,806,401
8046,275,2024-12-01,27,44,6,895,518
8047,275,2025-01-01,4,47,11,487,264
8048,275,2025-02-01,5,4,11,185,14
8049,275,2025-03-01,19,73,17,199,77
8050,275,2025-04-01,19,59,7,31,691
8051,275,2025-05-01,27,73,11,52,497
8052,275,2025-06-01,21,27,7,478,470
8053,275,2025-07-01,29,30,3,133,636
8054,275,2025-08-01,17,25,8,963,97
8055,275,2025-09-01,25,40,16,348,62
8056,275,2025-10-01,30,21,21,706,474
8057,275,2025-11-01,23,48,19,654,859
8058,275,2025-12-01,30,4,16,152,431
8059,275,2026-01-01,19,3,0,622,70
8060,275,2026-02-01,17,20,5,28,584
8061,275,2026-03-01,22,62,2,892,170
8062,275,2026-04-01,26,16,16,598,875
8063,275,2026-05-01,26,36,11,184,261
8064,275,2026-06-01,21,42,18,423,800
8065,275,2026-07-01,3,17,7,214,87
8066,275,2026-08-01,28,42,25,635,808
8067,275,2026-09-01,30,80,16,738,485
8068,275,2026-10-01,13,15,14,369,466
8069,275,2026-11-01,27,80,0,202,181
8070,275,2026-12-01,8,2,17,538,561
8071,276,2025-01-01,3,56,0,907,629
8072,276,2025-02-01,11,9,14,344,22
8073,276,2025-03-01,7,36,3,969,236
8074,276,2025-04-01,2,7,14,525,650
8075,276,2025-05-01,19,55,15,665,367
8076,276,2025-06-01,18,63,10,348,709
8077,276,2025-07-01,19,44,0,601,356
8078,276,2025-08-01,20,13,9,343,54
8079,276,2025-09-01,11,80,14,180,264
8080,276,2025-10-01,14,53,19,298,703
8081,276,2025-11-01,14,17,14,182,523
8082,276,2025-12-01,15,44,3,553,137
8083,276,2026-01-01,11,18,1,315,822
8084,276,2026-02-01,9,71,8,783,688
8085,276,2026-03-01,12,6,21,977,715
8086,276,2026-04-01,10,52,4,108,508
8087,276,2026-05-01,30,50,8,678,208
8088,276,2026-06-01,11,78,6,878,597
8089,276,2026-07-01,30,37,3,435,812
8090,276,2026-08-01,30,49,14,262,44
8091,276,2026-09-01,16,72,21,573,698
8092,276,2026-10-01,30,54,18,523,763
8093,276,2026-11-01,28,47,17,322,467
8094,276,2026-12-01,10,80,2,980,779
8095,277,2024-10-01,4,7,12,661,840
8096,277,2024-11-01,15,59,20,154,449
8097,277,2024-12-01,11,12,16,458,649
8098,277,2025-01-01,9,75,14,550,635
8099,277,2025-02-01,30,41,6,465,494
8100,277,2025-03-01,3,10,5,285,598
8101,277,2025-04-01,8,15,13,758,282
8102,277,2025-05-01,13,77,16,150,274
8103,277,2025-06-01,9,57,17,14,286
8104,277,2025-07-01,16,1,9,40,504
8105,277,2025-08-01,22,76,6,398,362
8106,277,2025-09-01,4,66,14,382,413
8107,277,2025-10-01,27,75,5,442,723
8108,277,2025-11-01,30,76,4,775,61
8109,277,2025-12-01,28,29,21,992,752
8110,277,2026-01-01,7,61,6,987,360
8111,277,2026-02-01,26,64,3,144,382
8112,277,2026-03-01,14,62,5,74,168
8113,277,2026-04-01,29,32,0,27,575
8114,277,2026-05-01,26,44,14,675,528
8115,277,2026-06-01,29,74,11,806,611
8116,277,2026-07-01,5,48,7,145,732
8117,277,2026-08-01,11,24,10,794,407
8118,277,2026-09-01,14,3,0,594,562
8119,277,2026-10-01,27,1,10,938,512
8120,277,2026-11-01,27,69,6,417,679
8121,277,2026-12-01,21,6,22,976,220
8122,278,2024-09-01,2,26,8,74,850
8123,278,2024-10-01,9,52,10,669,203
