ticket_id,user_id,ticket_date,category,priority,status,resolution_hours
1884,767,2026-10-28,Account Management,Low,Resolved,14
1885,767,2026-07-27,API Issues,Critical,Resolved,61
1886,767,2025-08-13,Feature Request,Low,Resolved,11
1887,767,2025-04-08,API Issues,High,Resolved,33
1888,768,2025-06-18,Account Management,Medium,Resolved,41
1889,768,2026-10-18,Account Management,High,In Progress,71
1890,768,2026-01-27,Login Problems,Low,In Progress,21
1891,768,2026-09-19,Dashboard Errors,Medium,Resolved,50
1892,768,2026-06-02,Login Problems,High,Resolved,66
1893,769,2026-07-06,API Issues,Medium,Resolved,34
1894,769,2026-05-31,Dashboard Errors,Low,Open,72
1895,769,2026-01-04,API Issues,Low,Resolved,1
1896,769,2026-05-19,Feature Request,Low,Resolved,22
1897,769,2026-09-30,API Issues,Medium,Resolved,43
1898,770,2025-08-12,Feature Request,Medium,In Progress,23
1899,770,2025-10-31,API Issues,Medium,Resolved,47
1900,770,2026-11-18,Feature Request,High,Resolved,65
1901,771,2026-01-25,Dashboard Errors,Low,Resolved,48
1902,771,2026-09-24,API Issues,Medium,Resolved,6
1903,772,2026-11-23,Login Problems,Medium,Resolved,32
1904,772,2026-03-06,Dashboard Errors,Low,Resolved,71
1905,772,2026-10-24,Account Management,Low,Open,10
1906,772,2026-07-18,API Issues,Medium,Resolved,42
1907,773,2026-03-12,Account Management,Medium,Resolved,50
1908,773,2026-09-07,API Issues,Low,Resolved,56
1909,773,2026-04-29,Dashboard Errors,Medium,Resolved,72
1910,774,2026-06-14,Feature Request,Low,Resolved,10
1911,774,2026-05-04,API Issues,Low,Resolved,23
1912,778,2026-04-06,Account Management,Low,Resolved,19
1913,778,2026-07-13,Account Management,Low,Resolved,72
1914,778,2026-12-02,Dashboard Errors,High,Resolved,39
1915,779,2026-09-26,Dashboard Errors,High,Resolved,64
1916,779,2026-10-26,Account Management,Low,Resolved,2
1917,779,2026-04-04,API Issues,Low,Resolved,61
1918,779,2026-09-27,Billing,Medium,Open,59
1919,780,2026-09-05,Dashboard Errors,High,Resolved,40
1920,780,2026-12-15,Login Problems,Medium,Resolved,48
1921,781,2026-07-07,Billing,Low,Resolved,65
1922,781,2026-03-23,Billing,High,Resolved,27
1923,782,2025-10-14,Feature Request,Low,Open,71
1924,782,2025-07-12,Account Management,Low,Resolved,3
1925,782,2025-12-12,Account Management,Medium,Open,43
1926,782,2025-10-21,Feature Request,Medium,Resolved,40
1927,782,2026-03-21,Feature Request,Medium,Open,8
1928,783,2026-12-07,Account Management,High,Resolved,40
1929,783,2026-07-04,API Issues,High,Resolved,13
1930,783,2026-10-07,API Issues,Low,Resolved,16
1931,784,2025-11-24,Account Management,Low,Resolved,46
1932,785,2026-11-16,API Issues,High,Resolved,5
1933,785,2026-09-06,Login Problems,Low,Resolved,6
1934,785,2026-06-04,Billing,Low,Resolved,50
1935,786,2025-07-10,API Issues,Medium,In Progress,4
1936,786,2026-04-21,Feature Request,Low,In Progress,48
1937,786,2025-10-31,Login Problems,Medium,Resolved,1
1938,786,2025-12-25,Login Problems,High,Open,25
1939,786,2025-08-28,Feature Request,High,Resolved,44
1940,787,2025-12-01,API Issues,Low,In Progress,70
1941,787,2026-02-15,Login Problems,Low,Resolved,26
1942,787,2026-06-24,Feature Request,Medium,Resolved,47
1943,787,2026-05-10,Login Problems,Medium,Resolved,6
1944,789,2026-07-06,Billing,Critical,Resolved,5
1945,790,2025-07-19,Dashboard Errors,Medium,Resolved,45
1946,790,2026-08-21,Dashboard Errors,High,Resolved,39
1947,790,2026-12-25,Feature Request,Medium,Open,5
1948,791,2026-11-30,Feature Request,Medium,Resolved,25
1949,792,2025-03-11,Feature Request,Low,Open,18
1950,792,2026-05-23,Billing,High,In Progress,59
1951,792,2025-11-17,Feature Request,Medium,Resolved,63
1952,792,2026-12-16,Dashboard Errors,High,Resolved,72
1953,794,2026-05-20,API Issues,Medium,In Progress,9
1954,794,2025-09-19,Login Problems,Medium,In Progress,5
1955,794,2026-02-23,Account Management,Low,Open,14
1956,794,2025-04-02,Billing,Low,Resolved,8
1957,794,2026-10-19,API Issues,Low,Resolved,24
1958,796,2025-11-28,Dashboard Errors,Medium,Resolved,38
1959,796,2025-07-29,Billing,Low,Resolved,61
1960,797,2026-12-02,Dashboard Errors,Low,Open,30
1961,797,2026-02-24,Login Problems,High,Resolved,54
1962,797,2026-07-27,API Issues,Medium,Resolved,65
1963,797,2025-08-09,Dashboard Errors,Low,Resolved,52
1964,798,2025-12-09,Dashboard Errors,Medium,Resolved,57
1965,798,2026-12-04,Billing,Medium,Resolved,25
1966,798,2026-01-16,Billing,High,Resolved,31
1967,798,2026-06-24,Account Management,High,In Progress,1
1968,798,2026-01-24,Feature Request,Low,Resolved,9
1969,799,2026-06-11,Billing,Medium,Resolved,4
1970,800,2026-03-18,Login Problems,Medium,Open,49
1971,800,2026-07-08,Feature Request,Medium,Resolved,71
1972,800,2025-12-15,Dashboard Errors,Medium,Open,30
1973,800,2025-10-22,Feature Request,Low,Resolved,57
1974,800,2026-01-29,Login Problems,Low,In Progress,14
1975,801,2025-03-12,API Issues,High,Open,4
1976,802,2026-10-07,Feature Request,Medium,Resolved,58
1977,802,2026-05-22,API Issues,Low,Resolved,8
1978,802,2026-02-03,API Issues,Low,Resolved,60
1979,803,2026-01-08,API Issues,Low,In Progress,37
1980,803,2026-04-17,API Issues,Low,In Progress,3
1981,803,2026-10-06,API Issues,Low,Resolved,46
1982,804,2025-08-19,Login Problems,Low,Resolved,44
1983,804,2025-12-11,Feature Request,Low,Resolved,3
1984,804,2025-10-07,Login Problems,High,Resolved,10
1985,804,2026-03-13,Billing,Medium,Resolved,5
1986,805,2025-04-14,API Issues,Low,Resolved,44
1987,805,2026-10-02,Billing,Medium,Resolved,6
1988,805,2025-08-19,Billing,High,Resolved,69
1989,805,2025-02-18,Account Management,Low,In Progress,45
1990,805,2026-06-11,API Issues,Medium,In Progress,40
1991,806,2025-11-25,Feature Request,Low,Resolved,59
1992,806,2026-09-21,Login Problems,Medium,Open,17
1993,807,2026-07-21,Login Problems,Medium,Open,35
1994,807,2026-08-21,Billing,High,Resolved,26
1995,808,2026-03-10,Account Management,High,Resolved,25
1996,808,2026-04-20,Dashboard Errors,High,Resolved,46
1997,808,2026-02-09,Billing,Low,Resolved,57
1998,808,2026-08-28,Dashboard Errors,Low,Resolved,2
1999,809,2026-10-28,Dashboard Errors,Low,Resolved,3
2000,810,2025-08-09,Dashboard Errors,Medium,Resolved,66
2001,810,2025-12-30,Dashboard Errors,Low,Resolved,52
2002,811,2026-02-11,Dashboard Errors,Medium,Resolved,60
2003,812,2026-03-31,Feature Request,Medium,In Progress,49
2004,812,2026-01-16,Dashboard Errors,Low,Open,71
2005,812,2025-09-16,API Issues,Low,Resolved,42
2006,812,2026-07-21,Feature Request,Low,Resolved,18
2007,812,2026-10-18,API Issues,Low,Resolved,69
2008,813,2025-11-27,Account Management,Low,Open,56
2009,813,2025-06-30,Dashboard Errors,Low,Resolved,12
2010,814,2026-11-04,Billing,Medium,Resolved,53
2011,814,2026-06-02,API Issues,High,Resolved,13
2012,815,2026-02-12,Dashboard Errors,High,Open,68
2013,815,2025-11-09,Account Management,Low,Resolved,55
2014,815,2025-09-04,Feature Request,Low,Resolved,47
2015,816,2025-08-11,Billing,Medium,Resolved,39
2016,816,2026-09-06,Billing,Medium,Resolved,53
2017,816,2026-12-02,Billing,Medium,Resolved,33
2018,818,2026-09-22,Login Problems,High,In Progress,34
2019,818,2026-10-09,Feature Request,Low,Resolved,55
2020,818,2026-02-15,Billing,Low,Resolved,17
2021,818,2026-07-10,Account Management,Low,Resolved,48
2022,820,2026-09-30,Account Management,Medium,Resolved,68
2023,820,2026-05-17,Feature Request,Low,Resolved,68
2024,820,2025-12-21,Dashboard Errors,High,Resolved,70
2025,820,2025-12-02,Login Problems,Medium,In Progress,70
2026,820,2025-11-15,Feature Request,Critical,Resolved,53
2027,821,2026-01-23,Billing,Critical,Resolved,7
2028,821,2026-05-16,Feature Request,Medium,Resolved,31
2029,822,2026-10-27,Billing,Medium,Resolved,62
2030,822,2026-08-08,Billing,High,Resolved,64
2031,822,2025-11-06,Billing,Medium,Resolved,47
2032,822,2026-11-02,API Issues,High,In Progress,61
2033,822,2026-04-02,Login Problems,High,Resolved,47
2034,823,2026-07-20,Login Problems,Medium,Resolved,3
2035,823,2026-03-16,Account Management,Low,Resolved,6
2036,823,2026-04-26,API Issues,Medium,In Progress,26
2037,823,2026-08-23,Login Problems,Medium,Resolved,72
2038,824,2026-05-28,Billing,Medium,In Progress,1
2039,824,2026-03-09,Feature Request,High,Resolved,9
2040,824,2026-09-25,Account Management,Low,Resolved,23
2041,824,2026-11-20,Login Problems,Low,Resolved,70
2042,824,2026-10-16,Billing,Low,Resolved,54
2043,825,2026-04-14,API Issues,Medium,Resolved,45
2044,825,2026-04-20,Feature Request,Critical,In Progress,57
2045,825,2026-10-16,Feature Request,Low,Resolved,47
2046,826,2025-03-09,API Issues,Critical,Resolved,72
2047,826,2025-04-28,Feature Request,Low,Resolved,62
2048,826,2026-02-21,Feature Request,Medium,Resolved,57
2049,826,2025-06-30,Billing,High,Resolved,56
2050,826,2026-06-14,Login Problems,Low,Resolved,52
2051,827,2025-12-24,Feature Request,Low,Open,32
2052,828,2025-11-19,Account Management,Low,Open,53
2053,828,2026-12-15,Dashboard Errors,Medium,Resolved,13
2054,828,2026-09-15,API Issues,Medium,Resolved,26
2055,829,2026-11-06,Account Management,Low,Resolved,38
2056,829,2025-11-18,Billing,Medium,Resolved,25
2057,830,2025-11-07,Dashboard Errors,Low,Resolved,61
2058,830,2026-01-04,API Issues,Medium,Resolved,42
2059,830,2026-06-26,API Issues,High,Resolved,31
2060,830,2026-07-10,Account Management,Medium,Resolved,46
2061,830,2026-07-02,Feature Request,Medium,Resolved,18
2062,831,2025-06-18,Login Problems,High,Resolved,58
2063,831,2026-05-30,Login Problems,Medium,Resolved,27
2064,831,2026-02-04,Billing,Low,Resolved,24
2065,832,2026-05-10,Dashboard Errors,Low,Resolved,23
2066,832,2026-12-15,Login Problems,Medium,Open,70
2067,832,2026-03-12,Login Problems,High,Resolved,14
2068,832,2026-05-15,Account Management,Medium,Resolved,67
2069,833,2025-11-07,API Issues,Low,Resolved,60
2070,833,2025-11-12,Feature Request,Low,Resolved,14
2071,833,2026-06-12,Feature Request,Low,In Progress,7
2072,833,2025-06-16,Dashboard Errors,Low,Resolved,55
2073,834,2025-10-06,Billing,Low,Resolved,1
2074,834,2026-02-13,Account Management,Low,Open,35
2075,835,2025-06-08,Feature Request,Medium,Resolved,72
2076,835,2026-09-04,API Issues,Low,Resolved,42
2077,836,2026-01-04,Feature Request,High,Resolved,45
2078,836,2026-09-02,Billing,Medium,Resolved,37
2079,836,2026-03-27,Feature Request,Low,In Progress,57
2080,837,2026-09-28,Dashboard Errors,Low,Resolved,60
2081,837,2025-12-12,Login Problems,Low,Resolved,41
2082,837,2026-12-30,Dashboard Errors,High,Resolved,46
2083,838,2026-10-09,Billing,Medium,Resolved,10
2084,838,2025-10-05,Account Management,Medium,Resolved,60
2085,838,2025-09-06,Dashboard Errors,Low,Resolved,49
2086,838,2026-05-30,Login Problems,Low,Resolved,27
2087,838,2026-04-27,Feature Request,Low,Resolved,63
2088,839,2026-08-05,Dashboard Errors,Medium,Resolved,42
2089,839,2026-04-26,Login Problems,Medium,Resolved,2
2090,839,2026-08-12,Dashboard Errors,Medium,Resolved,7
2091,840,2025-11-29,Billing,High,Open,72
2092,840,2025-11-22,Dashboard Errors,Low,Resolved,42
2093,840,2025-11-13,Feature Request,Medium,Resolved,7
2094,840,2026-02-20,Account Management,Medium,Open,5
2095,840,2026-11-04,Login Problems,High,In Progress,2
2096,841,2026-11-19,API Issues,Low,In Progress,54
2097,841,2025-10-23,Billing,High,Resolved,39
2098,842,2026-09-11,Feature Request,Low,Resolved,3
2099,842,2025-06-01,Dashboard Errors,Critical,Resolved,4
2100,842,2025-04-14,Feature Request,Low,Resolved,42
2101,843,2026-04-20,Dashboard Errors,Low,Resolved,13
2102,843,2026-01-14,Account Management,Medium,Resolved,20
2103,845,2026-06-29,Feature Request,Medium,Resolved,25
2104,845,2026-10-18,API Issues,Low,Resolved,35
2105,845,2026-03-24,Login Problems,Low,Resolved,23
2106,845,2026-01-25,Feature Request,Medium,Open,40
2107,845,2026-09-19,Login Problems,High,Resolved,25
2108,846,2025-07-18,Login Problems,Low,Resolved,6
2109,846,2026-10-10,Login Problems,Medium,Resolved,30
2110,848,2026-04-01,Login Problems,Low,In Progress,2
2111,848,2026-02-03,Login Problems,Low,Resolved,65
2112,848,2026-10-30,Billing,High,Resolved,41
2113,848,2025-11-14,Account Management,High,Resolved,66
2114,848,2026-01-27,Billing,Critical,Resolved,2
2115,850,2026-12-29,Feature Request,Medium,Resolved,3
2116,850,2026-03-21,API Issues,Low,Resolved,67
2117,850,2026-06-30,Feature Request,Low,Resolved,24
2118,850,2026-09-15,Login Problems,Low,Resolved,68
2119,850,2026-11-06,Account Management,High,Resolved,12
2120,851,2025-08-15,Login Problems,Low,Resolved,26
2121,852,2026-05-30,Billing,High,Resolved,33
2122,852,2025-09-16,Feature Request,Low,Resolved,60
2123,852,2025-06-08,Dashboard Errors,Medium,Resolved,16
2124,852,2025-10-13,Login Problems,Medium,Resolved,32
2125,852,2025-08-14,Feature Request,Low,Open,44
2126,854,2025-07-10,Login Problems,Low,Resolved,23
2127,854,2025-11-27,Dashboard Errors,High,Open,26
2128,854,2026-06-05,Dashboard Errors,Critical,Open,10
2129,855,2026-01-20,Dashboard Errors,Critical,Open,40
2130,855,2026-01-24,Feature Request,Medium,Open,48
2131,855,2026-10-29,Dashboard Errors,High,In Progress,5
2132,855,2025-08-24,Feature Request,Medium,Resolved,34
2133,856,2026-05-20,Account Management,Low,In Progress,57
2134,856,2026-12-06,Feature Request,Medium,Resolved,19
2135,856,2026-02-10,API Issues,Low,In Progress,55
2136,857,2026-04-09,Feature Request,Medium,Resolved,47
2137,857,2025-12-14,Billing,High,Resolved,36
2138,857,2026-04-17,Feature Request,High,Resolved,3
2139,857,2026-12-05,Billing,Low,Open,61
2140,857,2026-06-03,Dashboard Errors,Medium,Resolved,32
2141,858,2026-06-05,Account Management,High,Resolved,58
2142,858,2025-12-19,Login Problems,Low,Resolved,24
2143,858,2026-06-28,API Issues,Low,Resolved,62
2144,858,2026-06-11,Dashboard Errors,Low,Resolved,24
2145,858,2026-02-23,Feature Request,Medium,Resolved,35
2146,860,2026-02-11,Feature Request,Low,Resolved,48
2147,861,2025-05-19,API Issues,Low,Resolved,4
2148,861,2025-06-04,Feature Request,High,In Progress,4
2149,862,2025-10-04,Billing,Medium,Resolved,34
2150,862,2026-10-19,Login Problems,Low,Open,17
2151,862,2026-11-29,Dashboard Errors,Low,Resolved,25
2152,862,2026-05-18,Feature Request,Medium,Resolved,31
2153,863,2026-03-03,Account Management,Low,Resolved,54
2154,863,2026-12-30,Account Management,Low,Open,9
2155,865,2025-07-28,Dashboard Errors,High,Resolved,3
2156,865,2026-04-12,Feature Request,Low,Resolved,45
2157,865,2026-06-14,Account Management,Low,Resolved,60
2158,865,2026-06-18,API Issues,Medium,Resolved,64
2159,865,2025-07-16,Account Management,Medium,Resolved,28
2160,866,2025-07-09,Feature Request,Medium,Resolved,42
2161,866,2026-02-16,API Issues,Low,Resolved,37
2162,866,2026-04-16,Login Problems,Medium,Resolved,5
2163,867,2026-09-20,Billing,Low,Resolved,67
2164,867,2026-03-09,Billing,Low,Resolved,36
2165,867,2026-06-19,Billing,Medium,Resolved,10
2166,868,2026-03-26,Billing,Medium,Resolved,56
2167,868,2026-02-17,Login Problems,Medium,Resolved,45
2168,868,2026-03-27,Billing,Medium,Resolved,72
2169,868,2026-06-11,Login Problems,Medium,Open,16
2170,869,2026-01-14,Login Problems,Low,Resolved,11
2171,869,2025-04-25,API Issues,High,Resolved,31
2172,869,2026-03-18,API Issues,High,Resolved,72
2173,870,2026-05-14,Billing,Low,Resolved,15
2174,870,2026-01-12,API Issues,Medium,Resolved,26
2175,870,2026-06-30,Dashboard Errors,Medium,In Progress,47
2176,870,2026-06-02,API Issues,Low,Resolved,61
2177,870,2026-02-03,API Issues,High,Resolved,5
2178,871,2025-08-17,Login Problems,Medium,Resolved,72
2179,873,2026-11-14,Feature Request,Medium,Resolved,56
2180,873,2025-12-28,Dashboard Errors,High,Resolved,37
2181,873,2026-12-25,Billing,Low,In Progress,3
2182,873,2026-04-17,Billing,Medium,Resolved,58
2183,873,2026-09-21,Dashboard Errors,Critical,Resolved,6
2184,874,2026-10-21,Login Problems,Medium,In Progress,18
2185,875,2026-10-28,Dashboard Errors,Low,Resolved,11
2186,876,2026-12-29,Billing,Low,In Progress,26
2187,876,2026-02-06,Login Problems,Medium,Resolved,72
2188,876,2026-10-14,Dashboard Errors,Low,Open,64
2189,876,2026-07-06,API Issues,Low,Resolved,14
2190,877,2026-03-19,Dashboard Errors,Low,Resolved,65
2191,878,2025-09-14,Account Management,Medium,Resolved,18
2192,878,2026-02-02,Billing,Low,Resolved,5
2193,878,2025-05-11,Billing,Critical,Resolved,65
2194,878,2025-06-27,Account Management,Medium,Resolved,66
2195,878,2025-04-22,Dashboard Errors,Medium,In Progress,19
2196,879,2026-09-23,API Issues,Low,Resolved,2
2197,879,2025-12-12,Dashboard Errors,Low,Resolved,22
2198,880,2025-12-11,Feature Request,Low,Resolved,70
2199,880,2026-06-15,API Issues,Medium,Resolved,2
2200,882,2025-08-08,Account Management,Low,Resolved,68
2201,882,2026-02-22,Account Management,Low,Resolved,66
2202,883,2026-11-13,Login Problems,Low,Open,54
2203,884,2025-07-11,Login Problems,Medium,Open,5
2204,885,2026-04-24,Account Management,Medium,Resolved,42
2205,885,2026-07-26,Feature Request,Medium,Resolved,38
2206,885,2026-04-26,Feature Request,Medium,In Progress,12
2207,886,2026-08-01,Billing,High,Resolved,68
2208,886,2025-08-18,Billing,Low,Resolved,24
2209,886,2026-09-28,Account Management,Medium,In Progress,52
2210,887,2025-08-25,Dashboard Errors,High,Resolved,64
2211,889,2026-09-01,Dashboard Errors,Medium,Open,12
2212,889,2026-12-17,Login Problems,Low,Resolved,64
2213,889,2026-07-18,Account Management,High,Open,22
2214,890,2026-04-15,Feature Request,Medium,Resolved,58
2215,890,2026-11-12,API Issues,Low,Open,52
2216,893,2026-01-27,Billing,Critical,Open,37
2217,893,2026-05-19,Account Management,Low,Resolved,72
2218,893,2026-07-17,Dashboard Errors,Medium,In Progress,58
2219,893,2025-12-13,API Issues,Low,Resolved,9
2220,894,2025-10-24,Feature Request,Low,Resolved,25
2221,894,2026-01-24,Account Management,Critical,Resolved,35
2222,894,2026-09-23,Account Management,Medium,Resolved,31
2223,894,2025-09-07,Feature Request,High,Resolved,39
2224,896,2025-10-19,Dashboard Errors,High,Resolved,13
2225,896,2025-10-30,Account Management,Low,Resolved,39
2226,896,2025-12-19,Login Problems,Critical,Resolved,36
2227,896,2025-12-25,API Issues,High,Open,49
2228,897,2026-09-18,Login Problems,High,Resolved,34
2229,897,2025-07-27,Dashboard Errors,Low,In Progress,7
2230,897,2025-07-19,Feature Request,Low,Resolved,50
2231,897,2025-08-03,Dashboard Errors,High,Open,54
2232,899,2026-08-25,Dashboard Errors,High,Resolved,37
2233,899,2026-03-19,Billing,Medium,Resolved,41
2234,899,2025-03-03,Login Problems,Low,Resolved,70
2235,899,2026-06-26,Dashboard Errors,Medium,Resolved,57
2236,900,2026-01-22,Account Management,Low,Open,40
2237,901,2026-10-12,Feature Request,Medium,Resolved,42
2238,901,2026-08-16,Login Problems,Critical,Resolved,40
2239,903,2026-02-17,API Issues,High,Resolved,28
2240,903,2026-01-19,Billing,Medium,Resolved,5
2241,903,2025-11-02,Dashboard Errors,Medium,Resolved,23
2242,903,2026-03-31,Account Management,Medium,Resolved,43
2243,904,2026-09-03,Feature Request,Low,Resolved,1
2244,904,2026-11-27,Account Management,Medium,In Progress,12
2245,905,2026-11-16,Login Problems,High,Resolved,17
2246,905,2026-07-03,Login Problems,Critical,Resolved,41
2247,908,2026-02-14,Dashboard Errors,Medium,Open,28
2248,908,2026-09-21,Feature Request,Medium,Resolved,18
2249,909,2026-12-03,Login Problems,Low,Resolved,49
2250,911,2026-02-25,Login Problems,Low,Open,9
2251,911,2026-02-20,Account Management,High,Resolved,57
2252,911,2026-07-06,Billing,Low,Resolved,72
2253,911,2026-08-15,Feature Request,Low,Resolved,64
2254,911,2025-11-18,Dashboard Errors,Medium,Resolved,7
2255,912,2026-02-13,Login Problems,Medium,In Progress,61
2256,912,2025-09-16,Feature Request,Medium,Resolved,11
